instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,8,meta-llama/Llama-3.1-8B,12,52,903845068,3424057309,2520212241,31688054,79189892,62590316,"[45380898, 47659781, 47600345, 45899100, 45899100, 45899100, 45899100, 45899100, 45899100, 48968284, 45935881, 45935881, 45935881, 51814034, 132913992, 111917758, 52172036, 91312328, 138199872, 63086774, 47247592, 72737430, 51183904, 47656645, 50713378, 47917075, 119611228, 48417243, 48417243, 48417243, 48427323, 53690497, 48343856, 48353040, 48353040, 48353040, 48353040, 48353040, 222248147]"
0,25,meta-llama/Llama-3.1-8B,4,28,2228417547,4380069016,2151651469,46093350,118830780,88383508,"[51183904, 47656645, 50713378, 47917075, 119611228, 48417243, 48417243, 48417243, 48427323, 53690497, 48343856, 48353040, 48353040, 48353040, 48353040, 48353040, 222248147, 72263350, 48838402, 212907472, 218585631, 242426456, 160990396]"
0,11,meta-llama/Llama-3.1-8B,31,68,1379405751,4434637978,3055232227,19664833,68633117,82961086,"[45935881, 45935881, 45935881, 51814034, 132913992, 111917758, 52172036, 91312328, 138199872, 63086774, 47247592, 72737430, 51183904, 47656645, 50713378, 47917075, 119611228, 48417243, 48417243, 48417243, 48427323, 53690497, 48343856, 48353040, 48353040, 48353040, 48353040, 48353040, 222248147, 72263350, 48838402, 212907472, 218585631, 242426456, 160990396, 54568962]"
0,35,meta-llama/Llama-3.1-8B,1,10,3336021694,4535788900,1199767206,88035615,160298965,129933530,"[48838402, 212907472, 218585631, 242426456, 160990396, 54568962, 50575461, 50575461]"
0,48,meta-llama/Llama-3.1-8B,17,22,4209283457,4586302708,377019251,9795163,170785559,51558423,"[54568962, 50575461, 50575461, 50513808]"
0,28,meta-llama/Llama-3.1-8B,7,43,2412644520,5308613807,2895969287,33444356,84157734,80337472,"[47917075, 119611228, 48417243, 48417243, 48417243, 48427323, 53690497, 48343856, 48353040, 48353040, 48353040, 48353040, 48353040, 222248147, 72263350, 48838402, 212907472, 218585631, 242426456, 160990396, 54568962, 50575461, 50575461, 50513808, 141133208, 50513808, 119160405, 50575461, 50575461, 50575461, 52321333, 50836936, 50836936, 50836936, 54945154]"
0,43,meta-llama/Llama-3.1-8B,1081,1103,3880823975,5607849961,1727025986,95828189,338254645,66131968,"[160990396, 54568962, 50575461, 50575461, 50513808, 141133208, 50513808, 119160405, 50575461, 50575461, 50575461, 52321333, 50836936, 50836936, 50836936, 54945154, 50836936, 95459674, 50979848, 50979848, 50979848]"
0,61,meta-llama/Llama-3.1-8B,347,353,5735930675,6661930524,925999849,226980149,343343325,116531304,"[234092790, 190869055, 52564893, 52564893, 52564893]"
0,34,meta-llama/Llama-3.1-8B,1065,1110,3170788537,7450480139,4279691602,31020625,253268772,91509609,"[72263350, 48838402, 212907472, 218585631, 242426456, 160990396, 54568962, 50575461, 50575461, 50513808, 141133208, 50513808, 119160405, 50575461, 50575461, 50575461, 52321333, 50836936, 50836936, 50836936, 54945154, 50836936, 95459674, 50979848, 50979848, 50979848, 92692857, 262368006, 116363176, 234092790, 190869055, 52564893, 52564893, 52564893, 52513896, 56174007, 52564893, 52564893, 85205337, 54493534, 54493534, 137025607, 186752301, 56761613]"
0,42,meta-llama/Llama-3.1-8B,635,686,3640781687,8339111543,4698329856,117284846,335870477,87249187,"[242426456, 160990396, 54568962, 50575461, 50575461, 50513808, 141133208, 50513808, 119160405, 50575461, 50575461, 50575461, 52321333, 50836936, 50836936, 50836936, 54945154, 50836936, 95459674, 50979848, 50979848, 50979848, 92692857, 262368006, 116363176, 234092790, 190869055, 52564893, 52564893, 52564893, 52513896, 56174007, 52564893, 52564893, 85205337, 54493534, 54493534, 137025607, 186752301, 56761613, 55786126, 140133141, 55312506, 94120454, 57223084, 120075894, 195820944, 57295101, 56432077, 56432077]"
0,49,meta-llama/Llama-3.1-8B,73,123,4229722316,8460915977,4231193661,150346700,204915662,82168938,"[50575461, 50575461, 50513808, 141133208, 50513808, 119160405, 50575461, 50575461, 50575461, 52321333, 50836936, 50836936, 50836936, 54945154, 50836936, 95459674, 50979848, 50979848, 50979848, 92692857, 262368006, 116363176, 234092790, 190869055, 52564893, 52564893, 52564893, 52513896, 56174007, 52564893, 52564893, 85205337, 54493534, 54493534, 137025607, 186752301, 56761613, 55786126, 140133141, 55312506, 94120454, 57223084, 120075894, 195820944, 57295101, 56432077, 56432077, 55936488, 65867946]"
0,26,meta-llama/Llama-3.1-8B,192,275,2250691133,9479268592,7228577459,23819764,96557194,86975856,"[51183904, 47656645, 50713378, 47917075, 119611228, 48417243, 48417243, 48417243, 48427323, 53690497, 48343856, 48353040, 48353040, 48353040, 48353040, 48353040, 222248147, 72263350, 48838402, 212907472, 218585631, 242426456, 160990396, 54568962, 50575461, 50575461, 50513808, 141133208, 50513808, 119160405, 50575461, 50575461, 50575461, 52321333, 50836936, 50836936, 50836936, 54945154, 50836936, 95459674, 50979848, 50979848, 50979848, 92692857, 262368006, 116363176, 234092790, 190869055, 52564893, 52564893, 52564893, 52513896, 56174007, 52564893, 52564893, 85205337, 54493534, 54493534, 137025607, 186752301, 56761613, 55786126, 140133141, 55312506, 94120454, 57223084, 120075894, 195820944, 57295101, 56432077, 56432077, 55936488, 65867946, 119791982, 88292063, 56625255, 56787269, 56764949, 224107466, 65921310, 57508395, 292553926]"
0,1,meta-llama/Llama-3.1-8B,19,138,347938951,9647196280,9299257329,10331322,57324826,78321461,"[44640680, 44640680, 50111368, 44592125, 113845393, 47335585, 45221690, 45221690, 49146115, 45514019, 47501838, 45380898, 47659781, 47600345, 45899100, 45899100, 45899100, 45899100, 45899100, 45899100, 48968284, 45935881, 45935881, 45935881, 51814034, 132913992, 111917758, 52172036, 91312328, 138199872, 63086774, 47247592, 72737430, 51183904, 47656645, 50713378, 47917075, 119611228, 48417243, 48417243, 48417243, 48427323, 53690497, 48343856, 48353040, 48353040, 48353040, 48353040, 48353040, 222248147, 72263350, 48838402, 212907472, 218585631, 242426456, 160990396, 54568962, 50575461, 50575461, 50513808, 141133208, 50513808, 119160405, 50575461, 50575461, 50575461, 52321333, 50836936, 50836936, 50836936, 54945154, 50836936, 95459674, 50979848, 50979848, 50979848, 92692857, 262368006, 116363176, 234092790, 190869055, 52564893, 52564893, 52564893, 52513896, 56174007, 52564893, 52564893, 85205337, 54493534, 54493534, 137025607, 186752301, 56761613, 55786126, 140133141, 55312506, 94120454, 57223084, 120075894, 195820944, 57295101, 56432077, 56432077, 55936488, 65867946, 119791982, 88292063, 56625255, 56787269, 56764949, 224107466, 65921310, 57508395, 292553926, 55975896, 55975896, 55975896]"
