instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,46,meta-llama/Llama-3.1-8B,438,537,4056749989,9496117200,5439367211,57630433,194047273,53523672,"[66905582, 31099652, 31037999, 31037999, 30978781, 30787345, 30787345, 30787345, 30787345, 30787345, 121301282, 30972381, 99553365, 31042255, 31042255, 31042255, 31042255, 31042255, 31042255, 32885986, 31037999, 31037999, 31037999, 31037999, 31037999, 30978781, 35040610, 31037999, 31037999, 75785780, 31042255, 31042255, 31042255, 31042255, 31042255, 33191324, 77133071, 243972197, 95724556, 148866363, 147680949, 139684493, 32701578, 32701578, 32465232, 32465232, 32298233, 32298233, 32101302, 34056930, 32101302, 32101302, 32101302, 32101302, 64507277, 32695754, 32695754, 32695754, 32695754, 103780220, 166260836, 36481743, 33046471, 33046471, 32816821, 35657048, 119678172, 33060764, 33060764, 33060764, 73596521, 35011453, 36928466, 99679071, 175593088, 36563757, 36680970, 35893119, 35893119, 35893119, 35893119, 35893119, 50004698, 75493756, 56433680, 67955188, 36363032, 36363032, 36709735, 36363032, 36363032, 203908642, 45317025, 36364059, 37239475, 249487606, 69260541, 36941917]"
0,86,meta-llama/Llama-3.1-8B,24,48,8041570415,9533063068,1491492653,91268013,127831770,59289603,"[36680970, 35893119, 35893119, 35893119, 35893119, 35893119, 50004698, 75493756, 56433680, 67955188, 36363032, 36363032, 36709735, 36363032, 36363032, 203908642, 45317025, 36364059, 37239475, 249487606, 69260541, 36941917, 36945868]"
0,10,meta-llama/Llama-3.1-8B,6,180,1029050004,9678874040,8649824036,15638729,44070549,49744239,"[26423291, 26423291, 26423291, 26423291, 26423291, 26423291, 26423291, 26423291, 26423291, 26423291, 26423291, 26423291, 29492475, 26460072, 26460072, 26460072, 26460072, 26460072, 26460072, 30180135, 70543322, 96804627, 51939598, 32696227, 27359035, 27359035, 27359035, 71836519, 118724063, 43619573, 27771783, 27771783, 29579340, 52731420, 27901926, 31434742, 27960189, 27960189, 31181029, 28364634, 28364634, 31255766, 98833346, 28795631, 28795631, 28795631, 28795631, 28795631, 28795631, 28447685, 33639959, 28795631, 28795631, 28795631, 28795631, 28795631, 28447685, 28447685, 28447685, 28447685, 28447685, 28447685, 202116505, 52922864, 29100758, 29100758, 193270331, 198555894, 211802715, 136416840, 66905582, 31099652, 31037999, 31037999, 30978781, 30787345, 30787345, 30787345, 30787345, 30787345, 121301282, 30972381, 99553365, 31042255, 31042255, 31042255, 31042255, 31042255, 31042255, 32885986, 31037999, 31037999, 31037999, 31037999, 31037999, 30978781, 35040610, 31037999, 31037999, 75785780, 31042255, 31042255, 31042255, 31042255, 31042255, 33191324, 77133071, 243972197, 95724556, 148866363, 147680949, 139684493, 32701578, 32701578, 32465232, 32465232, 32298233, 32298233, 32101302, 34056930, 32101302, 32101302, 32101302, 32101302, 64507277, 32695754, 32695754, 32695754, 32695754, 103780220, 166260836, 36481743, 33046471, 33046471, 32816821, 35657048, 119678172, 33060764, 33060764, 33060764, 73596521, 35011453, 36928466, 99679071, 175593088, 36563757, 36680970, 35893119, 35893119, 35893119, 35893119, 35893119, 50004698, 75493756, 56433680, 67955188, 36363032, 36363032, 36709735, 36363032, 36363032, 203908642, 45317025, 36364059, 37239475, 249487606, 69260541, 36941917, 36945868, 36452743, 36452743, 36452743, 36452743]"
0,29,meta-llama/Llama-3.1-8B,16,153,2417400904,9751602158,7334201254,12584589,43765618,53606144,"[28364634, 28364634, 31255766, 98833346, 28795631, 28795631, 28795631, 28795631, 28795631, 28795631, 28447685, 33639959, 28795631, 28795631, 28795631, 28795631, 28795631, 28447685, 28447685, 28447685, 28447685, 28447685, 28447685, 202116505, 52922864, 29100758, 29100758, 193270331, 198555894, 211802715, 136416840, 66905582, 31099652, 31037999, 31037999, 30978781, 30787345, 30787345, 30787345, 30787345, 30787345, 121301282, 30972381, 99553365, 31042255, 31042255, 31042255, 31042255, 31042255, 31042255, 32885986, 31037999, 31037999, 31037999, 31037999, 31037999, 30978781, 35040610, 31037999, 31037999, 75785780, 31042255, 31042255, 31042255, 31042255, 31042255, 33191324, 77133071, 243972197, 95724556, 148866363, 147680949, 139684493, 32701578, 32701578, 32465232, 32465232, 32298233, 32298233, 32101302, 34056930, 32101302, 32101302, 32101302, 32101302, 64507277, 32695754, 32695754, 32695754, 32695754, 103780220, 166260836, 36481743, 33046471, 33046471, 32816821, 35657048, 119678172, 33060764, 33060764, 33060764, 73596521, 35011453, 36928466, 99679071, 175593088, 36563757, 36680970, 35893119, 35893119, 35893119, 35893119, 35893119, 50004698, 75493756, 56433680, 67955188, 36363032, 36363032, 36709735, 36363032, 36363032, 203908642, 45317025, 36364059, 37239475, 249487606, 69260541, 36941917, 36945868, 36452743, 36452743, 36452743, 36452743, 36364059, 36364059]"
0,37,meta-llama/Llama-3.1-8B,43,156,3382628210,9787962173,6405333963,16998892,69921756,56566180,"[29100758, 29100758, 193270331, 198555894, 211802715, 136416840, 66905582, 31099652, 31037999, 31037999, 30978781, 30787345, 30787345, 30787345, 30787345, 30787345, 121301282, 30972381, 99553365, 31042255, 31042255, 31042255, 31042255, 31042255, 31042255, 32885986, 31037999, 31037999, 31037999, 31037999, 31037999, 30978781, 35040610, 31037999, 31037999, 75785780, 31042255, 31042255, 31042255, 31042255, 31042255, 33191324, 77133071, 243972197, 95724556, 148866363, 147680949, 139684493, 32701578, 32701578, 32465232, 32465232, 32298233, 32298233, 32101302, 34056930, 32101302, 32101302, 32101302, 32101302, 64507277, 32695754, 32695754, 32695754, 32695754, 103780220, 166260836, 36481743, 33046471, 33046471, 32816821, 35657048, 119678172, 33060764, 33060764, 33060764, 73596521, 35011453, 36928466, 99679071, 175593088, 36563757, 36680970, 35893119, 35893119, 35893119, 35893119, 35893119, 50004698, 75493756, 56433680, 67955188, 36363032, 36363032, 36709735, 36363032, 36363032, 203908642, 45317025, 36364059, 37239475, 249487606, 69260541, 36941917, 36945868, 36452743, 36452743, 36452743, 36452743, 36364059, 36364059, 36360015]"
0,23,meta-llama/Llama-3.1-8B,107,259,2013730478,9933414301,7919683823,800007,119524070,51656687,"[43619573, 27771783, 27771783, 29579340, 52731420, 27901926, 31434742, 27960189, 27960189, 31181029, 28364634, 28364634, 31255766, 98833346, 28795631, 28795631, 28795631, 28795631, 28795631, 28795631, 28447685, 33639959, 28795631, 28795631, 28795631, 28795631, 28795631, 28447685, 28447685, 28447685, 28447685, 28447685, 28447685, 202116505, 52922864, 29100758, 29100758, 193270331, 198555894, 211802715, 136416840, 66905582, 31099652, 31037999, 31037999, 30978781, 30787345, 30787345, 30787345, 30787345, 30787345, 121301282, 30972381, 99553365, 31042255, 31042255, 31042255, 31042255, 31042255, 31042255, 32885986, 31037999, 31037999, 31037999, 31037999, 31037999, 30978781, 35040610, 31037999, 31037999, 75785780, 31042255, 31042255, 31042255, 31042255, 31042255, 33191324, 77133071, 243972197, 95724556, 148866363, 147680949, 139684493, 32701578, 32701578, 32465232, 32465232, 32298233, 32298233, 32101302, 34056930, 32101302, 32101302, 32101302, 32101302, 64507277, 32695754, 32695754, 32695754, 32695754, 103780220, 166260836, 36481743, 33046471, 33046471, 32816821, 35657048, 119678172, 33060764, 33060764, 33060764, 73596521, 35011453, 36928466, 99679071, 175593088, 36563757, 36680970, 35893119, 35893119, 35893119, 35893119, 35893119, 50004698, 75493756, 56433680, 67955188, 36363032, 36363032, 36709735, 36363032, 36363032, 203908642, 45317025, 36364059, 37239475, 249487606, 69260541, 36941917, 36945868, 36452743, 36452743, 36452743, 36452743, 36364059, 36364059, 36360015, 36363032, 36363032, 36363032, 36363032]"
0,78,meta-llama/Llama-3.1-8B,29,73,7478655809,9933414301,2454758492,14513556,134191728,53966668,"[33060764, 33060764, 33060764, 73596521, 35011453, 36928466, 99679071, 175593088, 36563757, 36680970, 35893119, 35893119, 35893119, 35893119, 35893119, 50004698, 75493756, 56433680, 67955188, 36363032, 36363032, 36709735, 36363032, 36363032, 203908642, 45317025, 36364059, 37239475, 249487606, 69260541, 36941917, 36945868, 36452743, 36452743, 36452743, 36452743, 36364059, 36364059, 36360015, 36363032, 36363032, 36363032, 36363032]"
0,40,meta-llama/Llama-3.1-8B,15,130,3568927593,10005021999,6436094406,135094220,333650114,53530213,"[211802715, 136416840, 66905582, 31099652, 31037999, 31037999, 30978781, 30787345, 30787345, 30787345, 30787345, 30787345, 121301282, 30972381, 99553365, 31042255, 31042255, 31042255, 31042255, 31042255, 31042255, 32885986, 31037999, 31037999, 31037999, 31037999, 31037999, 30978781, 35040610, 31037999, 31037999, 75785780, 31042255, 31042255, 31042255, 31042255, 31042255, 33191324, 77133071, 243972197, 95724556, 148866363, 147680949, 139684493, 32701578, 32701578, 32465232, 32465232, 32298233, 32298233, 32101302, 34056930, 32101302, 32101302, 32101302, 32101302, 64507277, 32695754, 32695754, 32695754, 32695754, 103780220, 166260836, 36481743, 33046471, 33046471, 32816821, 35657048, 119678172, 33060764, 33060764, 33060764, 73596521, 35011453, 36928466, 99679071, 175593088, 36563757, 36680970, 35893119, 35893119, 35893119, 35893119, 35893119, 50004698, 75493756, 56433680, 67955188, 36363032, 36363032, 36709735, 36363032, 36363032, 203908642, 45317025, 36364059, 37239475, 249487606, 69260541, 36941917, 36945868, 36452743, 36452743, 36452743, 36452743, 36364059, 36364059, 36360015, 36363032, 36363032, 36363032, 36363032, 35803849, 35803849]"
0,56,meta-llama/Llama-3.1-8B,288,364,5589266729,10005021999,4415755270,24967578,102100649,57515394,"[243972197, 95724556, 148866363, 147680949, 139684493, 32701578, 32701578, 32465232, 32465232, 32298233, 32298233, 32101302, 34056930, 32101302, 32101302, 32101302, 32101302, 64507277, 32695754, 32695754, 32695754, 32695754, 103780220, 166260836, 36481743, 33046471, 33046471, 32816821, 35657048, 119678172, 33060764, 33060764, 33060764, 73596521, 35011453, 36928466, 99679071, 175593088, 36563757, 36680970, 35893119, 35893119, 35893119, 35893119, 35893119, 50004698, 75493756, 56433680, 67955188, 36363032, 36363032, 36709735, 36363032, 36363032, 203908642, 45317025, 36364059, 37239475, 249487606, 69260541, 36941917, 36945868, 36452743, 36452743, 36452743, 36452743, 36364059, 36364059, 36360015, 36363032, 36363032, 36363032, 36363032, 35803849, 35803849]"
0,44,meta-llama/Llama-3.1-8B,150,268,3910769752,10184118124,6273348372,203610670,340027510,50712144,"[66905582, 31099652, 31037999, 31037999, 30978781, 30787345, 30787345, 30787345, 30787345, 30787345, 121301282, 30972381, 99553365, 31042255, 31042255, 31042255, 31042255, 31042255, 31042255, 32885986, 31037999, 31037999, 31037999, 31037999, 31037999, 30978781, 35040610, 31037999, 31037999, 75785780, 31042255, 31042255, 31042255, 31042255, 31042255, 33191324, 77133071, 243972197, 95724556, 148866363, 147680949, 139684493, 32701578, 32701578, 32465232, 32465232, 32298233, 32298233, 32101302, 34056930, 32101302, 32101302, 32101302, 32101302, 64507277, 32695754, 32695754, 32695754, 32695754, 103780220, 166260836, 36481743, 33046471, 33046471, 32816821, 35657048, 119678172, 33060764, 33060764, 33060764, 73596521, 35011453, 36928466, 99679071, 175593088, 36563757, 36680970, 35893119, 35893119, 35893119, 35893119, 35893119, 50004698, 75493756, 56433680, 67955188, 36363032, 36363032, 36709735, 36363032, 36363032, 203908642, 45317025, 36364059, 37239475, 249487606, 69260541, 36941917, 36945868, 36452743, 36452743, 36452743, 36452743, 36364059, 36364059, 36360015, 36363032, 36363032, 36363032, 36363032, 35803849, 35803849, 35819225, 35819225, 35819225, 35819225, 35819225]"
0,31,meta-llama/Llama-3.1-8B,439,585,2529630331,10219943319,7690312988,19521225,118354571,52220402,"[28795631, 28795631, 28795631, 28795631, 28795631, 28795631, 28447685, 33639959, 28795631, 28795631, 28795631, 28795631, 28795631, 28447685, 28447685, 28447685, 28447685, 28447685, 28447685, 202116505, 52922864, 29100758, 29100758, 193270331, 198555894, 211802715, 136416840, 66905582, 31099652, 31037999, 31037999, 30978781, 30787345, 30787345, 30787345, 30787345, 30787345, 121301282, 30972381, 99553365, 31042255, 31042255, 31042255, 31042255, 31042255, 31042255, 32885986, 31037999, 31037999, 31037999, 31037999, 31037999, 30978781, 35040610, 31037999, 31037999, 75785780, 31042255, 31042255, 31042255, 31042255, 31042255, 33191324, 77133071, 243972197, 95724556, 148866363, 147680949, 139684493, 32701578, 32701578, 32465232, 32465232, 32298233, 32298233, 32101302, 34056930, 32101302, 32101302, 32101302, 32101302, 64507277, 32695754, 32695754, 32695754, 32695754, 103780220, 166260836, 36481743, 33046471, 33046471, 32816821, 35657048, 119678172, 33060764, 33060764, 33060764, 73596521, 35011453, 36928466, 99679071, 175593088, 36563757, 36680970, 35893119, 35893119, 35893119, 35893119, 35893119, 50004698, 75493756, 56433680, 67955188, 36363032, 36363032, 36709735, 36363032, 36363032, 203908642, 45317025, 36364059, 37239475, 249487606, 69260541, 36941917, 36945868, 36452743, 36452743, 36452743, 36452743, 36364059, 36364059, 36360015, 36363032, 36363032, 36363032, 36363032, 35803849, 35803849, 35819225, 35819225, 35819225, 35819225, 35819225, 35825195]"
