instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,24,meta-llama/Llama-3.1-8B,161,286,2074623946,11731180902,9656556956,89588685,152676409,76644197,"[47248542, 72738380, 51184854, 47657595, 50714328, 47918025, 119612178, 48418193, 48418193, 48418193, 48428273, 53691447, 48344806, 48353990, 48353990, 48353990, 48353990, 48353990, 222249097, 72264300, 48839352, 212908422, 218586581, 242427406, 160991346, 54569912, 50576411, 50576411, 50514758, 141134158, 50514758, 119161355, 50576411, 50576411, 50576411, 52322283, 50837886, 50837886, 50837886, 54946104, 50837886, 95460624, 50980798, 50980798, 50980798, 92693807, 262368956, 116364126, 234093740, 190870005, 52565843, 52565843, 52565843, 52514846, 56174957, 52565843, 52565843, 85206287, 54494484, 54494484, 137026557, 186753251, 56762563, 55787076, 140134091, 55313456, 94121404, 57224034, 120076844, 195821894, 57296051, 56433027, 56433027, 55937438, 65868896, 119792932, 88293013, 56626205, 56788219, 56765899, 224108416, 65922260, 57509345, 292554876, 55976846, 55976846, 55976846, 55499824, 55499824, 55499824, 55286468, 55286468, 55286468, 55286468, 55212673, 55212673, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56418676, 56422627, 56422627, 55929502]"
0,27,meta-llama/Llama-3.1-8B,34,158,2322894048,11842862538,9519968490,24393229,75578083,76783661,"[47657595, 50714328, 47918025, 119612178, 48418193, 48418193, 48418193, 48428273, 53691447, 48344806, 48353990, 48353990, 48353990, 48353990, 48353990, 222249097, 72264300, 48839352, 212908422, 218586581, 242427406, 160991346, 54569912, 50576411, 50576411, 50514758, 141134158, 50514758, 119161355, 50576411, 50576411, 50576411, 52322283, 50837886, 50837886, 50837886, 54946104, 50837886, 95460624, 50980798, 50980798, 50980798, 92693807, 262368956, 116364126, 234093740, 190870005, 52565843, 52565843, 52565843, 52514846, 56174957, 52565843, 52565843, 85206287, 54494484, 54494484, 137026557, 186753251, 56762563, 55787076, 140134091, 55313456, 94121404, 57224034, 120076844, 195821894, 57296051, 56433027, 56433027, 55937438, 65868896, 119792932, 88293013, 56626205, 56788219, 56765899, 224108416, 65922260, 57509345, 292554876, 55976846, 55976846, 55976846, 55499824, 55499824, 55499824, 55286468, 55286468, 55286468, 55286468, 55212673, 55212673, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56418676, 56422627, 56422627, 55929502, 55840818, 55840818]"
0,21,meta-llama/Llama-3.1-8B,301,436,1933551206,12177883182,10244331976,1147325,92460603,75760234,"[138200822, 63087724, 47248542, 72738380, 51184854, 47657595, 50714328, 47918025, 119612178, 48418193, 48418193, 48418193, 48428273, 53691447, 48344806, 48353990, 48353990, 48353990, 48353990, 48353990, 222249097, 72264300, 48839352, 212908422, 218586581, 242427406, 160991346, 54569912, 50576411, 50576411, 50514758, 141134158, 50514758, 119161355, 50576411, 50576411, 50576411, 52322283, 50837886, 50837886, 50837886, 54946104, 50837886, 95460624, 50980798, 50980798, 50980798, 92693807, 262368956, 116364126, 234093740, 190870005, 52565843, 52565843, 52565843, 52514846, 56174957, 52565843, 52565843, 85206287, 54494484, 54494484, 137026557, 186753251, 56762563, 55787076, 140134091, 55313456, 94121404, 57224034, 120076844, 195821894, 57296051, 56433027, 56433027, 55937438, 65868896, 119792932, 88293013, 56626205, 56788219, 56765899, 224108416, 65922260, 57509345, 292554876, 55976846, 55976846, 55976846, 55499824, 55499824, 55499824, 55286468, 55286468, 55286468, 55286468, 55212673, 55212673, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56418676, 56422627, 56422627, 55929502, 55840818, 55840818, 55836774, 55836774, 55836774, 55836774, 55836774, 55836774]"
0,37,meta-llama/Llama-3.1-8B,43,156,3382628210,12177883182,8795254972,41484199,113748499,77513450,"[48839352, 212908422, 218586581, 242427406, 160991346, 54569912, 50576411, 50576411, 50514758, 141134158, 50514758, 119161355, 50576411, 50576411, 50576411, 52322283, 50837886, 50837886, 50837886, 54946104, 50837886, 95460624, 50980798, 50980798, 50980798, 92693807, 262368956, 116364126, 234093740, 190870005, 52565843, 52565843, 52565843, 52514846, 56174957, 52565843, 52565843, 85206287, 54494484, 54494484, 137026557, 186753251, 56762563, 55787076, 140134091, 55313456, 94121404, 57224034, 120076844, 195821894, 57296051, 56433027, 56433027, 55937438, 65868896, 119792932, 88293013, 56626205, 56788219, 56765899, 224108416, 65922260, 57509345, 292554876, 55976846, 55976846, 55976846, 55499824, 55499824, 55499824, 55286468, 55286468, 55286468, 55286468, 55212673, 55212673, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56418676, 56422627, 56422627, 55929502, 55840818, 55840818, 55836774, 55836774, 55836774, 55836774, 55836774, 55836774]"
0,40,meta-llama/Llama-3.1-8B,15,130,3568927593,12456988152,8888060559,189196890,407783471,74388395,"[242427406, 160991346, 54569912, 50576411, 50576411, 50514758, 141134158, 50514758, 119161355, 50576411, 50576411, 50576411, 52322283, 50837886, 50837886, 50837886, 54946104, 50837886, 95460624, 50980798, 50980798, 50980798, 92693807, 262368956, 116364126, 234093740, 190870005, 52565843, 52565843, 52565843, 52514846, 56174957, 52565843, 52565843, 85206287, 54494484, 54494484, 137026557, 186753251, 56762563, 55787076, 140134091, 55313456, 94121404, 57224034, 120076844, 195821894, 57296051, 56433027, 56433027, 55937438, 65868896, 119792932, 88293013, 56626205, 56788219, 56765899, 224108416, 65922260, 57509345, 292554876, 55976846, 55976846, 55976846, 55499824, 55499824, 55499824, 55286468, 55286468, 55286468, 55286468, 55212673, 55212673, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56418676, 56422627, 56422627, 55929502, 55840818, 55840818, 55836774, 55836774, 55836774, 55836774, 55836774, 55836774, 55820994, 55820994, 55820994, 55820994, 55820994]"
0,29,meta-llama/Llama-3.1-8B,16,153,2417400904,12678110584,10260709680,28728822,79443150,74862253,"[47918025, 119612178, 48418193, 48418193, 48418193, 48428273, 53691447, 48344806, 48353990, 48353990, 48353990, 48353990, 48353990, 222249097, 72264300, 48839352, 212908422, 218586581, 242427406, 160991346, 54569912, 50576411, 50576411, 50514758, 141134158, 50514758, 119161355, 50576411, 50576411, 50576411, 52322283, 50837886, 50837886, 50837886, 54946104, 50837886, 95460624, 50980798, 50980798, 50980798, 92693807, 262368956, 116364126, 234093740, 190870005, 52565843, 52565843, 52565843, 52514846, 56174957, 52565843, 52565843, 85206287, 54494484, 54494484, 137026557, 186753251, 56762563, 55787076, 140134091, 55313456, 94121404, 57224034, 120076844, 195821894, 57296051, 56433027, 56433027, 55937438, 65868896, 119792932, 88293013, 56626205, 56788219, 56765899, 224108416, 65922260, 57509345, 292554876, 55976846, 55976846, 55976846, 55499824, 55499824, 55499824, 55286468, 55286468, 55286468, 55286468, 55212673, 55212673, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56418676, 56422627, 56422627, 55929502, 55840818, 55840818, 55836774, 55836774, 55836774, 55836774, 55836774, 55836774, 55820994, 55820994, 55820994, 55820994, 55820994, 55280608, 55280608, 55280608, 55280608]"
0,44,meta-llama/Llama-3.1-8B,150,268,3910769752,12678110584,8767340832,65941312,308368718,72298906,"[160991346, 54569912, 50576411, 50576411, 50514758, 141134158, 50514758, 119161355, 50576411, 50576411, 50576411, 52322283, 50837886, 50837886, 50837886, 54946104, 50837886, 95460624, 50980798, 50980798, 50980798, 92693807, 262368956, 116364126, 234093740, 190870005, 52565843, 52565843, 52565843, 52514846, 56174957, 52565843, 52565843, 85206287, 54494484, 54494484, 137026557, 186753251, 56762563, 55787076, 140134091, 55313456, 94121404, 57224034, 120076844, 195821894, 57296051, 56433027, 56433027, 55937438, 65868896, 119792932, 88293013, 56626205, 56788219, 56765899, 224108416, 65922260, 57509345, 292554876, 55976846, 55976846, 55976846, 55499824, 55499824, 55499824, 55286468, 55286468, 55286468, 55286468, 55212673, 55212673, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56418676, 56422627, 56422627, 55929502, 55840818, 55840818, 55836774, 55836774, 55836774, 55836774, 55836774, 55836774, 55820994, 55820994, 55820994, 55820994, 55820994, 55280608, 55280608, 55280608, 55280608]"
0,92,meta-llama/Llama-3.1-8B,8,76,8705880302,12954590504,4248710202,19856125,76644344,62269639,"[56765899, 224108416, 65922260, 57509345, 292554876, 55976846, 55976846, 55976846, 55499824, 55499824, 55499824, 55286468, 55286468, 55286468, 55286468, 55212673, 55212673, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56418676, 56422627, 56422627, 55929502, 55840818, 55840818, 55836774, 55836774, 55836774, 55836774, 55836774, 55836774, 55820994, 55820994, 55820994, 55820994, 55820994, 55280608, 55280608, 55280608, 55280608, 55295984, 55295984, 55295984, 55295984, 55295984]"
0,50,meta-llama/Llama-3.1-8B,595,715,4579003029,13119881198,8540878169,7364279,148498437,70524199,"[50514758, 119161355, 50576411, 50576411, 50576411, 52322283, 50837886, 50837886, 50837886, 54946104, 50837886, 95460624, 50980798, 50980798, 50980798, 92693807, 262368956, 116364126, 234093740, 190870005, 52565843, 52565843, 52565843, 52514846, 56174957, 52565843, 52565843, 85206287, 54494484, 54494484, 137026557, 186753251, 56762563, 55787076, 140134091, 55313456, 94121404, 57224034, 120076844, 195821894, 57296051, 56433027, 56433027, 55937438, 65868896, 119792932, 88293013, 56626205, 56788219, 56765899, 224108416, 65922260, 57509345, 292554876, 55976846, 55976846, 55976846, 55499824, 55499824, 55499824, 55286468, 55286468, 55286468, 55286468, 55212673, 55212673, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56418676, 56422627, 56422627, 55929502, 55840818, 55840818, 55836774, 55836774, 55836774, 55836774, 55836774, 55836774, 55820994, 55820994, 55820994, 55820994, 55820994, 55280608, 55280608, 55280608, 55280608, 55295984, 55295984, 55295984, 55295984, 55295984, 55096898, 55096898, 55096898]"
0,99,meta-llama/Llama-3.1-8B,224,290,9147480342,13119881198,3972400856,39350224,331905100,56007627,"[55976846, 55976846, 55976846, 55499824, 55499824, 55499824, 55286468, 55286468, 55286468, 55286468, 55212673, 55212673, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56761099, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56622301, 56418676, 56422627, 56422627, 55929502, 55840818, 55840818, 55836774, 55836774, 55836774, 55836774, 55836774, 55836774, 55820994, 55820994, 55820994, 55820994, 55820994, 55280608, 55280608, 55280608, 55280608, 55295984, 55295984, 55295984, 55295984, 55295984, 55096898, 55096898, 55096898]"
