instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,8,meta-llama/Llama-3.1-8B,12,52,903845068,2842016452,1938171384,31782181,69546195,47913466,"[35643074, 35643074, 38169805, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 39230460, 36198057, 36198057, 36198057, 36198057, 42076210, 123176168, 102179934, 42434212, 37097020, 81574504, 128462048, 53357558, 37509768, 39317325, 62469405, 41446080, 37929349, 40986082, 38179251, 38179251, 109873404, 38689499, 38689499, 38689499, 38689499, 38689499]"
0,11,meta-llama/Llama-3.1-8B,31,68,1379405751,3407227879,2027822128,28892949,68123409,54436075,"[36198057, 36198057, 36198057, 36198057, 42076210, 123176168, 102179934, 42434212, 37097020, 81574504, 128462048, 53357558, 37509768, 39317325, 62469405, 41446080, 37929349, 40986082, 38179251, 38179251, 109873404, 38689499, 38689499, 38689499, 38689499, 38689499, 43693280, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 212002155]"
0,25,meta-llama/Llama-3.1-8B,4,28,2228417547,3469910505,1241492958,11771263,51088588,51756711,"[62469405, 41446080, 37929349, 40986082, 38179251, 38179251, 109873404, 38689499, 38689499, 38689499, 38689499, 38689499, 43693280, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 212002155, 62682626]"
0,35,meta-llama/Llama-3.1-8B,1,10,3336021694,4445548101,1109526407,71206185,133888811,121954699,"[38838743, 203008316, 208293879, 237402938, 149224892, 57193554, 40837637, 40837637]"
0,48,meta-llama/Llama-3.1-8B,17,22,4209283457,4527100069,317816612,97395816,154589370,40806810,"[40837637, 40837637, 40775984, 40775984]"
0,28,meta-llama/Llama-3.1-8B,7,43,2412644520,4931026840,2518382320,8706449,49692531,70533993,"[38179251, 38179251, 109873404, 38689499, 38689499, 38689499, 38689499, 38689499, 43693280, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 212002155, 62682626, 38838743, 203008316, 208293879, 237402938, 149224892, 57193554, 40837637, 40837637, 40775984, 40775984, 40716766, 40716766, 131395384, 109422581, 40837637, 40837637]"
0,43,meta-llama/Llama-3.1-8B,1081,1103,3880823975,5304415280,1423591305,39227468,276630406,54617185,"[149224892, 57193554, 40837637, 40837637, 40775984, 40775984, 40716766, 40716766, 131395384, 109422581, 40837637, 40837637, 40775984, 40775984, 42619715, 40837637, 40837637, 40837637, 40837637, 40837637, 45028572]"
0,61,meta-llama/Llama-3.1-8B,347,353,5735930675,6590256130,854325455,195012681,301122049,110640681,"[159838645, 158096898, 149606557, 42827069, 42834237]"
0,34,meta-llama/Llama-3.1-8B,1065,1110,3170788537,6765054065,3594265528,24437187,236439342,76314231,"[62682626, 38838743, 203008316, 208293879, 237402938, 149224892, 57193554, 40837637, 40837637, 40775984, 40775984, 40716766, 40716766, 131395384, 109422581, 40837637, 40837637, 40775984, 40775984, 42619715, 40837637, 40837637, 40837637, 40837637, 40837637, 45028572, 40837637, 85708776, 41099112, 41099112, 41099112, 41099112, 82955033, 252630182, 106109368, 159838645, 158096898, 149606557, 42827069, 42834237, 42784456, 42784456, 42784456, 46444567]"
0,42,meta-llama/Llama-3.1-8B,635,686,3640781687,7453957343,3813175656,70975877,279269756,70678118,"[237402938, 149224892, 57193554, 40837637, 40837637, 40775984, 40775984, 40716766, 40716766, 131395384, 109422581, 40837637, 40837637, 40775984, 40775984, 42619715, 40837637, 40837637, 40837637, 40837637, 40837637, 45028572, 40837637, 85708776, 41099112, 41099112, 41099112, 41099112, 82955033, 252630182, 106109368, 159838645, 158096898, 149606557, 42827069, 42834237, 42784456, 42784456, 42784456, 46444567, 42776072, 42776072, 46384739, 74883553, 42788893, 42788893, 127303161, 176910721, 47013247, 45277927]"
0,1,meta-llama/Llama-3.1-8B,19,138,347938951,7500007194,7152068243,11046394,48302074,60201408,"[34902856, 34902856, 34902856, 40373544, 34854301, 37310456, 104727076, 35483866, 35483866, 35483866, 39408291, 35776195, 35776195, 37764014, 35643074, 35643074, 38169805, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 39230460, 36198057, 36198057, 36198057, 36198057, 42076210, 123176168, 102179934, 42434212, 37097020, 81574504, 128462048, 53357558, 37509768, 39317325, 62469405, 41446080, 37929349, 40986082, 38179251, 38179251, 109873404, 38689499, 38689499, 38689499, 38689499, 38689499, 43693280, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 212002155, 62682626, 38838743, 203008316, 208293879, 237402938, 149224892, 57193554, 40837637, 40837637, 40775984, 40775984, 40716766, 40716766, 131395384, 109422581, 40837637, 40837637, 40775984, 40775984, 42619715, 40837637, 40837637, 40837637, 40837637, 40837637, 45028572, 40837637, 85708776, 41099112, 41099112, 41099112, 41099112, 82955033, 252630182, 106109368, 159838645, 158096898, 149606557, 42827069, 42834237, 42784456, 42784456, 42784456, 46444567, 42776072, 42776072, 46384739, 74883553, 42788893, 42788893, 127303161, 176910721, 47013247, 45277927, 46049851]"
0,6,meta-llama/Llama-3.1-8B,21,134,610813767,7630118403,7019304636,2674127,107401203,61713423,"[35483866, 35483866, 35483866, 39408291, 35776195, 35776195, 37764014, 35643074, 35643074, 38169805, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 39230460, 36198057, 36198057, 36198057, 36198057, 42076210, 123176168, 102179934, 42434212, 37097020, 81574504, 128462048, 53357558, 37509768, 39317325, 62469405, 41446080, 37929349, 40986082, 38179251, 38179251, 109873404, 38689499, 38689499, 38689499, 38689499, 38689499, 43693280, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 212002155, 62682626, 38838743, 203008316, 208293879, 237402938, 149224892, 57193554, 40837637, 40837637, 40775984, 40775984, 40716766, 40716766, 131395384, 109422581, 40837637, 40837637, 40775984, 40775984, 42619715, 40837637, 40837637, 40837637, 40837637, 40837637, 45028572, 40837637, 85708776, 41099112, 41099112, 41099112, 41099112, 82955033, 252630182, 106109368, 159838645, 158096898, 149606557, 42827069, 42834237, 42784456, 42784456, 42784456, 46444567, 42776072, 42776072, 46384739, 74883553, 42788893, 42788893, 127303161, 176910721, 47013247, 45277927, 46049851, 130111209]"
0,49,meta-llama/Llama-3.1-8B,73,123,4229722316,7630118403,3400396087,76956957,134150511,66658072,"[40837637, 40837637, 40775984, 40775984, 40716766, 40716766, 131395384, 109422581, 40837637, 40837637, 40775984, 40775984, 42619715, 40837637, 40837637, 40837637, 40837637, 40837637, 45028572, 40837637, 85708776, 41099112, 41099112, 41099112, 41099112, 82955033, 252630182, 106109368, 159838645, 158096898, 149606557, 42827069, 42834237, 42784456, 42784456, 42784456, 46444567, 42776072, 42776072, 46384739, 74883553, 42788893, 42788893, 127303161, 176910721, 47013247, 45277927, 46049851, 130111209]"
0,26,meta-llama/Llama-3.1-8B,192,275,2250691133,7960705564,5710014431,28815002,91284407,68521097,"[41446080, 37929349, 40986082, 38179251, 38179251, 109873404, 38689499, 38689499, 38689499, 38689499, 38689499, 43693280, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 212002155, 62682626, 38838743, 203008316, 208293879, 237402938, 149224892, 57193554, 40837637, 40837637, 40775984, 40775984, 40716766, 40716766, 131395384, 109422581, 40837637, 40837637, 40775984, 40775984, 42619715, 40837637, 40837637, 40837637, 40837637, 40837637, 45028572, 40837637, 85708776, 41099112, 41099112, 41099112, 41099112, 82955033, 252630182, 106109368, 159838645, 158096898, 149606557, 42827069, 42834237, 42784456, 42784456, 42784456, 46444567, 42776072, 42776072, 46384739, 74883553, 42788893, 42788893, 127303161, 176910721, 47013247, 45277927, 46049851, 130111209, 45277927, 45277927, 83733894, 46849978, 109447435]"
0,2,meta-llama/Llama-3.1-8B,91,216,479613520,8285610968,7805997448,21336073,61709617,62453934,"[34854301, 37310456, 104727076, 35483866, 35483866, 35483866, 39408291, 35776195, 35776195, 37764014, 35643074, 35643074, 38169805, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 36161276, 39230460, 36198057, 36198057, 36198057, 36198057, 42076210, 123176168, 102179934, 42434212, 37097020, 81574504, 128462048, 53357558, 37509768, 39317325, 62469405, 41446080, 37929349, 40986082, 38179251, 38179251, 109873404, 38689499, 38689499, 38689499, 38689499, 38689499, 43693280, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 38689499, 212002155, 62682626, 38838743, 203008316, 208293879, 237402938, 149224892, 57193554, 40837637, 40837637, 40775984, 40775984, 40716766, 40716766, 131395384, 109422581, 40837637, 40837637, 40775984, 40775984, 42619715, 40837637, 40837637, 40837637, 40837637, 40837637, 45028572, 40837637, 85708776, 41099112, 41099112, 41099112, 41099112, 82955033, 252630182, 106109368, 159838645, 158096898, 149606557, 42827069, 42834237, 42784456, 42784456, 42784456, 46444567, 42776072, 42776072, 46384739, 74883553, 42788893, 42788893, 127303161, 176910721, 47013247, 45277927, 46049851, 130111209, 45277927, 45277927, 83733894, 46849978, 109447435, 185789519, 46945365, 46085260, 46085260]"
0,36,meta-llama/Llama-3.1-8B,134,205,3372350479,8665890079,5293539600,34877400,97560026,74228279,"[38838743, 203008316, 208293879, 237402938, 149224892, 57193554, 40837637, 40837637, 40775984, 40775984, 40716766, 40716766, 131395384, 109422581, 40837637, 40837637, 40775984, 40775984, 42619715, 40837637, 40837637, 40837637, 40837637, 40837637, 45028572, 40837637, 85708776, 41099112, 41099112, 41099112, 41099112, 82955033, 252630182, 106109368, 159838645, 158096898, 149606557, 42827069, 42834237, 42784456, 42784456, 42784456, 46444567, 42776072, 42776072, 46384739, 74883553, 42788893, 42788893, 127303161, 176910721, 47013247, 45277927, 46049851, 130111209, 45277927, 45277927, 83733894, 46849978, 109447435, 185789519, 46945365, 46085260, 46085260, 45556522, 45556522, 59695017, 85408420, 66241872, 77820758]"
0,90,meta-llama/Llama-3.1-8B,137,149,8437928393,9541860924,1103932531,83899056,150140928,86708327,"[77820758, 46103152, 46507935, 46112476, 213696170, 55633296, 46679902, 47221044, 282921482, 45547694, 45547694]"
