instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,34,meta-llama/Llama-3.1-8B,1065,1110,3170788537,5691504178,2520715641,26816110,228933565,52085956,"[52923814, 29101708, 29101708, 193271281, 198556844, 211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021]"
0,61,meta-llama/Llama-3.1-8B,347,353,5735930675,6532842542,796911867,199546650,295272156,100327942,"[148867313, 147681899, 139685443, 32702528, 32702528]"
0,26,meta-llama/Llama-3.1-8B,192,275,2250691133,6597774906,4347083773,11372394,64104764,52231451,"[27902876, 31435692, 27961139, 27961139, 31181979, 28365584, 28365584, 31256716, 98834296, 28796581, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 33640909, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 28448635, 28448635, 28448635, 28448635, 28448635, 202117455, 52923814, 29101708, 29101708, 193271281, 198556844, 211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182]"
0,42,meta-llama/Llama-3.1-8B,635,686,3640781687,6662373272,3021591585,63338926,261895770,55193916,"[211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183]"
0,49,meta-llama/Llama-3.1-8B,73,123,4229722316,6728533404,2498811088,21176596,88083128,49198529,"[31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880]"
0,36,meta-llama/Llama-3.1-8B,134,205,3372350479,7424857946,4052507467,27371623,80295437,56745886,"[29101708, 29101708, 193271281, 198556844, 211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421]"
0,24,meta-llama/Llama-3.1-8B,161,286,2074623946,8511228654,6436604708,58693302,102313825,51082990,"[27772733, 27772733, 29580290, 52732370, 27902876, 31435692, 27961139, 27961139, 31181979, 28365584, 28365584, 31256716, 98834296, 28796581, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 33640909, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 28448635, 28448635, 28448635, 28448635, 28448635, 202117455, 52923814, 29101708, 29101708, 193271281, 198556844, 211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421, 32817771, 35657998, 119679122, 33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706]"
0,27,meta-llama/Llama-3.1-8B,34,158,2322894048,8745058071,6422164023,19804725,51240417,51796126,"[27961139, 27961139, 31181979, 28365584, 28365584, 31256716, 98834296, 28796581, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 33640909, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 28448635, 28448635, 28448635, 28448635, 28448635, 202117455, 52923814, 29101708, 29101708, 193271281, 198556844, 211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421, 32817771, 35657998, 119679122, 33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685]"
0,21,meta-llama/Llama-3.1-8B,301,436,1933551206,9021695627,7088144421,9203560,81041029,52291816,"[118725013, 43620523, 27772733, 27772733, 29580290, 52732370, 27902876, 31435692, 27961139, 27961139, 31181979, 28365584, 28365584, 31256716, 98834296, 28796581, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 33640909, 28796581, 28796581, 28796581, 28796581, 28796581, 28448635, 28448635, 28448635, 28448635, 28448635, 28448635, 202117455, 52923814, 29101708, 29101708, 193271281, 198556844, 211803665, 136417790, 66906532, 31100602, 31038949, 31038949, 30979731, 30788295, 30788295, 30788295, 30788295, 30788295, 121302232, 30973331, 99554315, 31043205, 31043205, 31043205, 31043205, 31043205, 31043205, 32886936, 31038949, 31038949, 31038949, 31038949, 31038949, 30979731, 35041560, 31038949, 31038949, 75786730, 31043205, 31043205, 31043205, 31043205, 31043205, 33192274, 77134021, 243973147, 95725506, 148867313, 147681899, 139685443, 32702528, 32702528, 32466182, 32466182, 32299183, 32299183, 32102252, 34057880, 32102252, 32102252, 32102252, 32102252, 64508227, 32696704, 32696704, 32696704, 32696704, 103781170, 166261786, 36482693, 33047421, 33047421, 32817771, 35657998, 119679122, 33061714, 33061714, 33061714, 73597471, 35012403, 36929416, 99680021, 175594038, 36564707, 36681920, 35894069, 35894069, 35894069, 35894069, 35894069, 50005648, 75494706, 56434630, 67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592]"
0,90,meta-llama/Llama-3.1-8B,137,149,8437928393,9390107592,952179199,73300261,129734891,74767664,"[67956138, 36363982, 36363982, 36710685, 36363982, 36363982, 203909592, 45317975, 36365009, 37240425, 249488556]"
